title,link
Measurement of inclusive jet cross sections in and PbPb collisions at TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AXl6nMSl579sC%26tzom%3D-540
Search for neutral resonances decaying into a Z boson and a pair of b jets or τ leptons,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3ATlpoogIpr_IC%26tzom%3D-540
Search for vector-like T and B quark pairs in final states with leptons at s = 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AVN7nJs4JPk0C%26tzom%3D-540
Observation of Charge-Dependent Azimuthal Correlations in Collisions and Its Implication for the Search for the Chiral Magnetic Effect,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AjFemdcug13IC%26tzom%3D-540
Search for heavy resonances decaying to two Higgs bosons in final states containing four b quarks,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AZeXyd9-uunAC%26tzom%3D-540
Constraints on anomalous Higgs boson couplings using production and decay information in the four-lepton final state,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AjL-93Qbq4QoC%26tzom%3D-540
Search for anomalous Wtb couplings and flavour-changing neutral currents in t-channel single top quark production in pp collisions at s= 7 and 8 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AsszUF3NjhM4C%26tzom%3D-540
Measurement of angular parameters from the decay B0→ K⁎ 0μ+ μ− in proton–proton collisions at s= 8TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AEhil0879vHcC%26tzom%3D-540
Search for associated production of dark matter with a Higgs boson decaying to b b-bar or gamma-gamma at sqrt (s)= 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AaIdbFUkbNIkC%26tzom%3D-540
Search for anomalous single top quark production in association with a photon in pp collisions at TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Adshw04ExmUIC%26tzom%3D-540
Search for pair production of vector-like quarks in the bWb‾ W channel from proton–proton collisions at s= 13TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3A-_dYPAW6P2MC%26tzom%3D-540
Search for top squark pair production in compressed-mass-spectrum scenarios in proton–proton collisions at s= 8 TeV using the αT variable,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3ARi6SYOTghG4C%26tzom%3D-540
Correlations between jets and charged particles in PbPb and pp collisions at TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AcWzG1nlazyYC%26tzom%3D-540
Search for dark matter and unparticles produced in association with a boson in proton-proton collisions at,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3ABUYA1_V_uYcC%26tzom%3D-540
"Suppression of ϒ (1S), ϒ (2S), and ϒ (3S) quarkonium states in PbPb collisions at sNN= 2.76 TeV",https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3ATeJ9juy8vcMC%26tzom%3D-540
Observation of Single Top Quark Production in Association with a Boson in Proton-Proton Collisions at,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3A-LHtoeeytlUC%26tzom%3D-540
Measurement of the cross section for top quark pair production in association with a W or Z boson in proton-proton collisions at 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AAXPGKjj_ei8C%26tzom%3D-540
Search for dark matter produced with an energetic jet or a hadronically decaying W or Z boson at s = 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AL_l9e5I586QC%26tzom%3D-540
Search for Higgs boson off-shell production in proton-proton collisions at 7 and 8 TeV and derivation of constraints on its total decay width,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AMpfHP-DdYjUC%26tzom%3D-540
Search for new physics in events with a leptonically decaying Z boson and a large transverse momentum imbalance in proton–proton collisions at s= 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AR3hNpaxXUhUC%26tzom%3D-540
Search for heavy gauge W′ bosons in events with an energetic lepton and large missing transverse momentum at s= 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3ABJrgspguQaEC%26tzom%3D-540
Measurement of the cross section for electroweak production of Zγ in association with two jets and constraints on anomalous quartic gauge couplings in proton–proton collisions …,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AURolC5Kub84C%26tzom%3D-540
Search for Resonant Production of High-Mass Photon Pairs in Proton-Proton Collisions at and 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AsJsF-0ZLhtgC%26tzom%3D-540
Constraints on models of scalar and vector leptoquarks decaying to a quark and a neutrino at,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3ABqipwSGYUEgC%26tzom%3D-540
Measurement of the production cross section of a W boson in association with two b jets in pp collisions at s …,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AIUKN3-7HHlwC%26tzom%3D-540
Measurement of the transverse momentum spectra of weak vector bosons produced in proton-proton collisions at TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AhCrLmN-GePgC%26tzom%3D-540
Search for heavy Majorana neutrinos in e±e±+ jets and e± μ±+ jets events in proton-proton collisions at TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Au5HHmVD_uO8C%26tzom%3D-540
Search for top quark decays via Higgs-boson-mediated flavor-changing neutral currents in pp collisions at TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Aoi2SiIJ9l4AC%26tzom%3D-540
Measurement of the Splitting Function in and Pb-Pb Collisions at,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AGFxP56DSvIMC%26tzom%3D-540
Search for resonant pair production of Higgs bosons decaying to bottom quark-antiquark pairs in proton-proton collisions at 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AM7yex6snE4oC%26tzom%3D-540
Search for direct pair production of supersymmetric top quarks decaying to all-hadronic final states in pp collisions at s …,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Ans9cj8rnVeAC%26tzom%3D-540
Search for supersymmetry in proton-proton collisions at 13 TeV in final states with jets and missing transverse momentum,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AQZWLLlSfqgYC%26tzom%3D-540
Search for supersymmetry in the all-hadronic final state using top quark tagging in collisions at,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3A-6RzNnnwWf8C%26tzom%3D-540
Measurement of electroweak WZ boson production and search for new physics in WZ+ two jets events in pp collisions at s= 13TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Aq1zXlPLtbUIC%26tzom%3D-540
Search for additional neutral MSSM Higgs bosons in the τ τ final state in proton-proton collisions at s = 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AXzWLPxS1ir4C%26tzom%3D-540
Search for associated production of a Z boson with a single top quark and for tZ flavour-changing interactions in pp collisions at s= 8 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3At-hv7AR41mYC%26tzom%3D-540
"Searches for a heavy scalar boson H decaying to a pair of 125 GeV Higgs bosons hh or for a heavy pseudoscalar boson A decaying to Zh, in the final states with h→ ττ",https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Ae_rmSamDkqQC%26tzom%3D-540
Search for a very light NMSSM Higgs boson produced in decays of the 125 GeV scalar boson and decaying into τ leptons in pp collisions at TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AgeHnlv5EZngC%26tzom%3D-540
Evidence for light-by-light scattering and searches for axion-like particles in ultraperipheral PbPb collisions at sNN= 5.02 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AUi_nyea79ooC%26tzom%3D-540
"Search for heavy resonances decaying into a vector boson and a Higgs boson in final states with charged leptons, neutrinos and b quarks at TeV",https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AgL9scSG3K_gC%26tzom%3D-540
Constraints on the chiral magnetic effect using charge-dependent azimuthal correlations in and PbPb collisions at the CERN Large Hadron Collider,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AlgwcVrK6X84C%26tzom%3D-540
Measurement of inclusive jet production and nuclear modifications in pPb collisions at sqrt (s [NN])= 5.02 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AroLk4NBRz8UC%26tzom%3D-540
Search for a pseudoscalar boson decaying into a Z boson and the 125 GeV Higgs boson in ℓ+ ℓ− bb‾ final states,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AqCaWouos7ogC%26tzom%3D-540
Measurement of top quark pair production in association with a Z boson in proton-proton collisions at s = 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Ah-fwNd0rmTkC%26tzom%3D-540
Search for charged Higgs bosons in the H ± → τ ± ν τ decay channel in proton-proton collisions at s=13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3ANObE97JSLecC%26tzom%3D-540
Measurement of the CP-violating weak phase ϕs and the decay width difference ΔΓs using the Bs0→ J/ψϕ (1020) decay channel in pp collisions at s= 8 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3A6_hjMsCP8ZoC%26tzom%3D-540
Search for natural and split supersymmetry in proton-proton collisions at 13 TeV in final states with jets and missing transverse momentum,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Ah6vPvb0CPpsC%26tzom%3D-540
Measurement of the charge asymmetry in top quark pair production in collisions at using a template method,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AF1b5ZUV5XREC%26tzom%3D-540
Measurement of differential cross sections for Z boson production in association with jets in proton-proton collisions at s= 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3A2tRrZ1ZAMYUC%26tzom%3D-540
Measurement of the t t ¯ production cross section in the e μ channel in proton-proton collisions at s = 7 …,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Aubry08Y2EpUC%26tzom%3D-540
Evidence for transverse-momentum- and pseudorapidity-dependent event-plane fluctuations in PbPb and collisions,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3A70eg2SAEIzsC%26tzom%3D-540
Measurement and interpretation of differential cross sections for Higgs boson production at s= 13TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3APlWzFYVEG4EC%26tzom%3D-540
Search for disappearing tracks as a signature of new long-lived particles in proton-proton collisions at s = 13 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Am7gEShFDljgC%26tzom%3D-540
Search for heavy neutrinos and third-generation leptoquarks in hadronic states of two τ leptons and two jets in proton-proton collisions at TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AAk0FvsSvgGUC%26tzom%3D-540
Search for single production of a vector-like T quark decaying to a Z boson and a top quark in proton–proton collisions at s= 13TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3APoWvk5oyLR8C%26tzom%3D-540
"Search for dark matter in events with energetic, hadronically decaying top quarks and missing transverse momentum at s= 13 TeV",https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AdQ2og3OwTAUC%26tzom%3D-540
Search for single production of vector-like quarks decaying into ab quark and a W boson in proton–proton collisions at s= 13TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Af2IySw72cVMC%26tzom%3D-540
Search for a Higgs boson decaying into γ⁎ γ→ ℓℓγ with low dilepton mass in pp collisions at s= 8 TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AU5uP8zs9lfgC%26tzom%3D-540
Observation of Y(1S) pair production in proton-proton collisions at TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AI9gX6wnfuA8C%26tzom%3D-540
Search for heavy resonances decaying to tau lepton pairs in proton-proton collisions at TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3ADrR-2ekChdkC%26tzom%3D-540
Inclusive and differential measurements of the tt¯ charge asymmetry in pp collisions at s= 8TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Aj7XjBeKFbTsC%26tzom%3D-540
Search for an exotic decay of the Higgs boson to a pair of light pseudoscalars in the final state with two b quarks and two τ leptons in proton–proton collisions at s= 13TeV,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AJoHZYnTS1h4C%26tzom%3D-540
"Search for new phenomena in final states with two opposite-charge, same-flavor leptons, jets, and missing transverse momentum in pp collisions at s= 13 TeV",https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3ARoXSNcbkSzsC%26tzom%3D-540
Observation of Correlated Azimuthal Anisotropy Fourier Harmonics in and Collisions at the LHC,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3Afbc8zXXH2BUC%26tzom%3D-540
Constraints on anomalous couplings from the production of Higgs bosons decaying to lepton pairs,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AON9TkA72AHEC%26tzom%3D-540
Search for long-lived particles with displaced vertices in multijet events in proton-proton collisions at,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AHtS1dXgVpQUC%26tzom%3D-540
Rudder: Return decomposition for delayed rewards,https://scholar.google.com/citations?hl=ko&user=KiRvOHcAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DKiRvOHcAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DKiRvOHcAAAAJ%3AyL7DKRohVA8C%26tzom%3D-540
